Id;Province_State;Country_Region;Date;ConfirmedCases;Fatalities
15312;;Ireland;01/02/2020;0.0;0.0
15313;;Ireland;02/02/2020;0.0;0.0
15314;;Ireland;03/02/2020;0.0;0.0
15315;;Ireland;04/02/2020;0.0;0.0
15316;;Ireland;05/02/2020;0.0;0.0
15317;;Ireland;06/02/2020;0.0;0.0
15318;;Ireland;07/02/2020;0.0;0.0
15319;;Ireland;08/02/2020;0.0;0.0
15320;;Ireland;09/02/2020;0.0;0.0
15321;;Ireland;10/02/2020;0.0;0.0
15322;;Ireland;11/02/2020;0.0;0.0
15323;;Ireland;12/02/2020;0.0;0.0
15324;;Ireland;13/02/2020;0.0;0.0
15325;;Ireland;14/02/2020;0.0;0.0
15326;;Ireland;15/02/2020;0.0;0.0
15327;;Ireland;16/02/2020;0.0;0.0
15328;;Ireland;17/02/2020;0.0;0.0
15329;;Ireland;18/02/2020;0.0;0.0
15330;;Ireland;19/02/2020;0.0;0.0
15331;;Ireland;20/02/2020;0.0;0.0
15332;;Ireland;21/02/2020;0.0;0.0
15333;;Ireland;22/02/2020;0.0;0.0
15334;;Ireland;23/02/2020;0.0;0.0
15335;;Ireland;24/02/2020;0.0;0.0
15336;;Ireland;25/02/2020;0.0;0.0
15337;;Ireland;26/02/2020;0.0;0.0
15338;;Ireland;27/02/2020;0.0;0.0
15339;;Ireland;28/02/2020;0.0;0.0
15340;;Ireland;29/02/2020;1.0;0.0
15341;;Ireland;01/03/2020;1.0;0.0
15342;;Ireland;02/03/2020;1.0;0.0
15343;;Ireland;03/03/2020;2.0;0.0
15344;;Ireland;04/03/2020;6.0;0.0
15345;;Ireland;05/03/2020;6.0;0.0
15346;;Ireland;06/03/2020;18.0;0.0
15347;;Ireland;07/03/2020;18.0;0.0
15348;;Ireland;08/03/2020;19.0;0.0
15349;;Ireland;09/03/2020;21.0;0.0
15350;;Ireland;10/03/2020;34.0;0.0
15351;;Ireland;11/03/2020;43.0;1.0
15352;;Ireland;12/03/2020;43.0;1.0
15353;;Ireland;13/03/2020;90.0;1.0
15354;;Ireland;14/03/2020;129.0;2.0
15355;;Ireland;15/03/2020;129.0;2.0
15356;;Ireland;16/03/2020;169.0;2.0
15357;;Ireland;17/03/2020;223.0;2.0
15358;;Ireland;18/03/2020;292.0;2.0
15359;;Ireland;19/03/2020;557.0;3.0
15360;;Ireland;20/03/2020;683.0;3.0
15361;;Ireland;21/03/2020;785.0;3.0
15362;;Ireland;22/03/2020;906.0;4.0
15363;;Ireland;23/03/2020;1125.0;6.0
15364;;Ireland;24/03/2020;1329.0;7.0
15365;;Ireland;25/03/2020;1564.0;9.0
15366;;Ireland;26/03/2020;1819.0;19.0
15367;;Ireland;27/03/2020;2121.0;22.0
15368;;Ireland;28/03/2020;2415.0;36.0
15369;;Ireland;29/03/2020;2615.0;46.0
15370;;Ireland;30/03/2020;2910.0;54.0
15371;;Ireland;31/03/2020;3235.0;71.0
15372;;Ireland;01/04/2020;3447.0;85.0
15373;;Ireland;02/04/2020;3849.0;98.0
15374;;Ireland;03/04/2020;4273.0;120.0
15375;;Ireland;04/04/2020;4604.0;137.0
15376;;Ireland;05/04/2020;4994.0;158.0
15377;;Ireland;06/04/2020;5364.0;174.0
15378;;Ireland;07/04/2020;5709.0;210.0
15409;;Israel;22/01/2020;0.0;0.0
15410;;Israel;23/01/2020;0.0;0.0
15411;;Israel;24/01/2020;0.0;0.0
15412;;Israel;25/01/2020;0.0;0.0
15413;;Israel;26/01/2020;0.0;0.0
15414;;Israel;27/01/2020;0.0;0.0
15415;;Israel;28/01/2020;0.0;0.0
15416;;Israel;29/01/2020;0.0;0.0
15417;;Israel;30/01/2020;0.0;0.0
15418;;Israel;31/01/2020;0.0;0.0
15419;;Israel;01/02/2020;0.0;0.0
15420;;Israel;02/02/2020;0.0;0.0
15421;;Israel;03/02/2020;0.0;0.0
15422;;Israel;04/02/2020;0.0;0.0
15423;;Israel;05/02/2020;0.0;0.0
15424;;Israel;06/02/2020;0.0;0.0
15425;;Israel;07/02/2020;0.0;0.0
15426;;Israel;08/02/2020;0.0;0.0
15427;;Israel;09/02/2020;0.0;0.0
15428;;Israel;10/02/2020;0.0;0.0
15429;;Israel;11/02/2020;0.0;0.0
15430;;Israel;12/02/2020;0.0;0.0
15431;;Israel;13/02/2020;0.0;0.0
15432;;Israel;14/02/2020;0.0;0.0
15433;;Israel;15/02/2020;0.0;0.0
15434;;Israel;16/02/2020;0.0;0.0
15435;;Israel;17/02/2020;0.0;0.0
15436;;Israel;18/02/2020;0.0;0.0
15437;;Israel;19/02/2020;0.0;0.0
15438;;Israel;20/02/2020;0.0;0.0
15439;;Israel;21/02/2020;1.0;0.0
15440;;Israel;22/02/2020;1.0;0.0
15441;;Israel;23/02/2020;1.0;0.0
15442;;Israel;24/02/2020;1.0;0.0
15443;;Israel;25/02/2020;1.0;0.0
15444;;Israel;26/02/2020;2.0;0.0
15445;;Israel;27/02/2020;3.0;0.0
15446;;Israel;28/02/2020;4.0;0.0
15447;;Israel;29/02/2020;7.0;0.0
15448;;Israel;01/03/2020;10.0;0.0
15449;;Israel;02/03/2020;10.0;0.0
15450;;Israel;03/03/2020;12.0;0.0
15451;;Israel;04/03/2020;15.0;0.0
15452;;Israel;05/03/2020;20.0;0.0
15453;;Israel;06/03/2020;37.0;0.0
15454;;Israel;07/03/2020;43.0;0.0
15455;;Israel;08/03/2020;61.0;0.0
15456;;Israel;09/03/2020;61.0;0.0
15457;;Israel;10/03/2020;75.0;0.0
15458;;Israel;11/03/2020;79.0;0.0
15459;;Israel;12/03/2020;100.0;0.0
15460;;Israel;13/03/2020;126.0;0.0
15461;;Israel;14/03/2020;155.0;0.0
15462;;Israel;15/03/2020;213.0;0.0
15463;;Israel;16/03/2020;218.0;0.0
15464;;Israel;17/03/2020;250.0;0.0
15465;;Israel;18/03/2020;304.0;0.0
15466;;Israel;19/03/2020;427.0;0.0
15467;;Israel;20/03/2020;529.0;0.0
15468;;Israel;21/03/2020;712.0;1.0
15469;;Israel;22/03/2020;883.0;1.0
15470;;Israel;23/03/2020;1071.0;1.0
15471;;Israel;24/03/2020;1238.0;3.0
15472;;Israel;25/03/2020;2369.0;5.0
15473;;Israel;26/03/2020;2693.0;8.0
15474;;Israel;27/03/2020;3035.0;12.0
15475;;Israel;28/03/2020;3619.0;12.0
15476;;Israel;29/03/2020;4247.0;15.0
15477;;Israel;30/03/2020;4695.0;16.0
15478;;Israel;31/03/2020;5358.0;20.0
15479;;Israel;01/04/2020;6092.0;26.0
15480;;Israel;02/04/2020;6857.0;36.0
15481;;Israel;03/04/2020;7428.0;40.0
15482;;Israel;04/04/2020;7851.0;44.0
15483;;Israel;05/04/2020;8430.0;49.0
15484;;Israel;06/04/2020;8904.0;57.0
15485;;Israel;07/04/2020;9248.0;65.0
15516;;Italy;22/01/2020;0.0;0.0
15517;;Italy;23/01/2020;0.0;0.0
15518;;Italy;24/01/2020;0.0;0.0
15519;;Italy;25/01/2020;0.0;0.0
15520;;Italy;26/01/2020;0.0;0.0
15521;;Italy;27/01/2020;0.0;0.0
15522;;Italy;28/01/2020;0.0;0.0
15523;;Italy;29/01/2020;0.0;0.0
15524;;Italy;30/01/2020;0.0;0.0
15525;;Italy;31/01/2020;2.0;0.0
15526;;Italy;01/02/2020;2.0;0.0
15527;;Italy;02/02/2020;2.0;0.0
15528;;Italy;03/02/2020;2.0;0.0
15529;;Italy;04/02/2020;2.0;0.0
15530;;Italy;05/02/2020;2.0;0.0
15531;;Italy;06/02/2020;2.0;0.0
15532;;Italy;07/02/2020;3.0;0.0
15533;;Italy;08/02/2020;3.0;0.0
15534;;Italy;09/02/2020;3.0;0.0
15535;;Italy;10/02/2020;3.0;0.0
15536;;Italy;11/02/2020;3.0;0.0
15537;;Italy;12/02/2020;3.0;0.0
15538;;Italy;13/02/2020;3.0;0.0
15539;;Italy;14/02/2020;3.0;0.0
15540;;Italy;15/02/2020;3.0;0.0
15541;;Italy;16/02/2020;3.0;0.0
15542;;Italy;17/02/2020;3.0;0.0
15543;;Italy;18/02/2020;3.0;0.0
15544;;Italy;19/02/2020;3.0;0.0
15545;;Italy;20/02/2020;3.0;0.0
15546;;Italy;21/02/2020;20.0;1.0
15547;;Italy;22/02/2020;62.0;2.0
15548;;Italy;23/02/2020;155.0;3.0
15549;;Italy;24/02/2020;229.0;7.0
15550;;Italy;25/02/2020;322.0;10.0
15551;;Italy;26/02/2020;453.0;12.0
15552;;Italy;27/02/2020;655.0;17.0
15553;;Italy;28/02/2020;888.0;21.0
15554;;Italy;29/02/2020;1128.0;29.0
15555;;Italy;01/03/2020;1694.0;34.0
15556;;Italy;02/03/2020;2036.0;52.0
15557;;Italy;03/03/2020;2502.0;79.0
15558;;Italy;04/03/2020;3089.0;107.0
15559;;Italy;05/03/2020;3858.0;148.0
15560;;Italy;06/03/2020;4636.0;197.0
15561;;Italy;07/03/2020;5883.0;233.0
15562;;Italy;08/03/2020;7375.0;366.0
15563;;Italy;09/03/2020;9172.0;463.0
15564;;Italy;10/03/2020;10149.0;631.0
15565;;Italy;11/03/2020;12462.0;827.0
15566;;Italy;12/03/2020;12462.0;827.0
15567;;Italy;13/03/2020;17660.0;1266.0
15568;;Italy;14/03/2020;21157.0;1441.0
15569;;Italy;15/03/2020;24747.0;1809.0
15570;;Italy;16/03/2020;27980.0;2158.0
15571;;Italy;17/03/2020;31506.0;2503.0
15572;;Italy;18/03/2020;35713.0;2978.0
15573;;Italy;19/03/2020;41035.0;3405.0
15574;;Italy;20/03/2020;47021.0;4032.0
15575;;Italy;21/03/2020;53578.0;4825.0
15576;;Italy;22/03/2020;59138.0;5476.0
15577;;Italy;23/03/2020;63927.0;6077.0
15578;;Italy;24/03/2020;69176.0;6820.0
15579;;Italy;25/03/2020;74386.0;7503.0
15580;;Italy;26/03/2020;80589.0;8215.0
15581;;Italy;27/03/2020;86498.0;9134.0
15582;;Italy;28/03/2020;92472.0;10023.0
15583;;Italy;29/03/2020;97689.0;10779.0
15584;;Italy;30/03/2020;101739.0;11591.0
15585;;Italy;31/03/2020;105792.0;12428.0
15586;;Italy;01/04/2020;110574.0;13155.0
15587;;Italy;02/04/2020;115242.0;13915.0
15588;;Italy;03/04/2020;119827.0;14681.0
15589;;Italy;04/04/2020;124632.0;15362.0
15590;;Italy;05/04/2020;128948.0;15887.0
15591;;Italy;06/04/2020;132547.0;16523.0
15592;;Italy;07/04/2020;135586.0;17127.0
15623;;Jamaica;22/01/2020;0.0;0.0
15624;;Jamaica;23/01/2020;0.0;0.0
15625;;Jamaica;24/01/2020;0.0;0.0
15626;;Jamaica;25/01/2020;0.0;0.0
15627;;Jamaica;26/01/2020;0.0;0.0
15628;;Jamaica;27/01/2020;0.0;0.0
15629;;Jamaica;28/01/2020;0.0;0.0
15630;;Jamaica;29/01/2020;0.0;0.0
15631;;Jamaica;30/01/2020;0.0;0.0
15632;;Jamaica;31/01/2020;0.0;0.0
15633;;Jamaica;01/02/2020;0.0;0.0
15634;;Jamaica;02/02/2020;0.0;0.0
15635;;Jamaica;03/02/2020;0.0;0.0
15636;;Jamaica;04/02/2020;0.0;0.0
15637;;Jamaica;05/02/2020;0.0;0.0
15638;;Jamaica;06/02/2020;0.0;0.0
15639;;Jamaica;07/02/2020;0.0;0.0
15640;;Jamaica;08/02/2020;0.0;0.0
15641;;Jamaica;09/02/2020;0.0;0.0
15642;;Jamaica;10/02/2020;0.0;0.0
15643;;Jamaica;11/02/2020;0.0;0.0
15644;;Jamaica;12/02/2020;0.0;0.0
15645;;Jamaica;13/02/2020;0.0;0.0
15646;;Jamaica;14/02/2020;0.0;0.0
15647;;Jamaica;15/02/2020;0.0;0.0
15648;;Jamaica;16/02/2020;0.0;0.0
15649;;Jamaica;17/02/2020;0.0;0.0
15650;;Jamaica;18/02/2020;0.0;0.0
15651;;Jamaica;19/02/2020;0.0;0.0
15652;;Jamaica;20/02/2020;0.0;0.0
15653;;Jamaica;21/02/2020;0.0;0.0
15654;;Jamaica;22/02/2020;0.0;0.0
15655;;Jamaica;23/02/2020;0.0;0.0
15656;;Jamaica;24/02/2020;0.0;0.0
15657;;Jamaica;25/02/2020;0.0;0.0
15658;;Jamaica;26/02/2020;0.0;0.0
15659;;Jamaica;27/02/2020;0.0;0.0
15660;;Jamaica;28/02/2020;0.0;0.0
15661;;Jamaica;29/02/2020;0.0;0.0
15662;;Jamaica;01/03/2020;0.0;0.0
15663;;Jamaica;02/03/2020;0.0;0.0
15664;;Jamaica;03/03/2020;0.0;0.0
15665;;Jamaica;04/03/2020;0.0;0.0
15666;;Jamaica;05/03/2020;0.0;0.0
15667;;Jamaica;06/03/2020;0.0;0.0
15668;;Jamaica;07/03/2020;0.0;0.0
15669;;Jamaica;08/03/2020;0.0;0.0
15670;;Jamaica;09/03/2020;0.0;0.0
15671;;Jamaica;10/03/2020;0.0;0.0
15672;;Jamaica;11/03/2020;1.0;0.0
15673;;Jamaica;12/03/2020;2.0;0.0
15674;;Jamaica;13/03/2020;8.0;0.0
15675;;Jamaica;14/03/2020;8.0;0.0
15676;;Jamaica;15/03/2020;10.0;0.0
15677;;Jamaica;16/03/2020;10.0;0.0
15678;;Jamaica;17/03/2020;12.0;0.0
15679;;Jamaica;18/03/2020;13.0;0.0
15680;;Jamaica;19/03/2020;15.0;1.0
15681;;Jamaica;20/03/2020;16.0;1.0
15682;;Jamaica;21/03/2020;16.0;1.0
15683;;Jamaica;22/03/2020;19.0;1.0
15684;;Jamaica;23/03/2020;19.0;1.0
15685;;Jamaica;24/03/2020;21.0;1.0
15686;;Jamaica;25/03/2020;26.0;1.0
15687;;Jamaica;26/03/2020;26.0;1.0
15688;;Jamaica;27/03/2020;26.0;1.0
15689;;Jamaica;28/03/2020;30.0;1.0
15690;;Jamaica;29/03/2020;32.0;1.0
15691;;Jamaica;30/03/2020;36.0;1.0
15692;;Jamaica;31/03/2020;36.0;1.0
15693;;Jamaica;01/04/2020;44.0;3.0
15694;;Jamaica;02/04/2020;47.0;3.0
15695;;Jamaica;03/04/2020;47.0;3.0
15696;;Jamaica;04/04/2020;53.0;3.0
15697;;Jamaica;05/04/2020;58.0;3.0
15698;;Jamaica;06/04/2020;58.0;3.0
15699;;Jamaica;07/04/2020;63.0;3.0
15730;;Japan;22/01/2020;2.0;0.0
15731;;Japan;23/01/2020;2.0;0.0
15732;;Japan;24/01/2020;2.0;0.0
15733;;Japan;25/01/2020;2.0;0.0
15734;;Japan;26/01/2020;4.0;0.0
15735;;Japan;27/01/2020;4.0;0.0
15736;;Japan;28/01/2020;7.0;0.0
15737;;Japan;29/01/2020;7.0;0.0
15738;;Japan;30/01/2020;11.0;0.0
15739;;Japan;31/01/2020;15.0;0.0
15740;;Japan;01/02/2020;20.0;0.0
15741;;Japan;02/02/2020;20.0;0.0
15742;;Japan;03/02/2020;20.0;0.0
15743;;Japan;04/02/2020;22.0;0.0
15744;;Japan;05/02/2020;22.0;0.0
15745;;Japan;06/02/2020;22.0;0.0
15746;;Japan;07/02/2020;25.0;0.0
15747;;Japan;08/02/2020;25.0;0.0
15748;;Japan;09/02/2020;26.0;0.0
15749;;Japan;10/02/2020;26.0;0.0
15750;;Japan;11/02/2020;26.0;0.0
15751;;Japan;12/02/2020;28.0;0.0
15752;;Japan;13/02/2020;28.0;1.0
15753;;Japan;14/02/2020;29.0;1.0
15754;;Japan;15/02/2020;43.0;1.0
15755;;Japan;16/02/2020;59.0;1.0
15756;;Japan;17/02/2020;66.0;1.0
15757;;Japan;18/02/2020;74.0;1.0
15758;;Japan;19/02/2020;84.0;1.0
15759;;Japan;20/02/2020;94.0;1.0
15760;;Japan;21/02/2020;105.0;1.0
15761;;Japan;22/02/2020;122.0;1.0
15762;;Japan;23/02/2020;147.0;1.0
15763;;Japan;24/02/2020;159.0;1.0
15764;;Japan;25/02/2020;170.0;1.0
15765;;Japan;26/02/2020;189.0;2.0
15766;;Japan;27/02/2020;214.0;4.0
15767;;Japan;28/02/2020;228.0;4.0
15768;;Japan;29/02/2020;241.0;5.0
15769;;Japan;01/03/2020;256.0;6.0
15770;;Japan;02/03/2020;274.0;6.0
15771;;Japan;03/03/2020;293.0;6.0
15772;;Japan;04/03/2020;331.0;6.0
15773;;Japan;05/03/2020;360.0;6.0
15774;;Japan;06/03/2020;420.0;6.0
15775;;Japan;07/03/2020;461.0;6.0
15776;;Japan;08/03/2020;502.0;6.0
15777;;Japan;09/03/2020;511.0;10.0
15778;;Japan;10/03/2020;581.0;10.0
15779;;Japan;11/03/2020;639.0;15.0
15780;;Japan;12/03/2020;639.0;16.0
15781;;Japan;13/03/2020;701.0;19.0
15782;;Japan;14/03/2020;773.0;22.0
15783;;Japan;15/03/2020;839.0;22.0
15784;;Japan;16/03/2020;839.0;27.0
15785;;Japan;17/03/2020;878.0;29.0
15786;;Japan;18/03/2020;889.0;29.0
15787;;Japan;19/03/2020;924.0;29.0
15788;;Japan;20/03/2020;963.0;33.0
15789;;Japan;21/03/2020;1007.0;35.0
15790;;Japan;22/03/2020;1101.0;41.0
15791;;Japan;23/03/2020;1128.0;42.0
15792;;Japan;24/03/2020;1193.0;43.0
15793;;Japan;25/03/2020;1307.0;45.0
15794;;Japan;26/03/2020;1387.0;47.0
15795;;Japan;27/03/2020;1468.0;49.0
15796;;Japan;28/03/2020;1693.0;52.0
15797;;Japan;29/03/2020;1866.0;54.0
15798;;Japan;30/03/2020;1866.0;54.0
15799;;Japan;31/03/2020;1953.0;56.0
15800;;Japan;01/04/2020;2178.0;57.0
15801;;Japan;02/04/2020;2495.0;62.0
15802;;Japan;03/04/2020;2617.0;63.0
15803;;Japan;04/04/2020;3139.0;77.0
15804;;Japan;05/04/2020;3139.0;77.0
15805;;Japan;06/04/2020;3654.0;85.0
15806;;Japan;07/04/2020;3906.0;92.0
15837;;Jordan;22/01/2020;0.0;0.0
15838;;Jordan;23/01/2020;0.0;0.0
15839;;Jordan;24/01/2020;0.0;0.0
15840;;Jordan;25/01/2020;0.0;0.0
15841;;Jordan;26/01/2020;0.0;0.0
15842;;Jordan;27/01/2020;0.0;0.0
15843;;Jordan;28/01/2020;0.0;0.0
15844;;Jordan;29/01/2020;0.0;0.0
15845;;Jordan;30/01/2020;0.0;0.0
15846;;Jordan;31/01/2020;0.0;0.0
15847;;Jordan;01/02/2020;0.0;0.0
15848;;Jordan;02/02/2020;0.0;0.0
15849;;Jordan;03/02/2020;0.0;0.0
15850;;Jordan;04/02/2020;0.0;0.0
15851;;Jordan;05/02/2020;0.0;0.0
15852;;Jordan;06/02/2020;0.0;0.0
15853;;Jordan;07/02/2020;0.0;0.0
15854;;Jordan;08/02/2020;0.0;0.0
15855;;Jordan;09/02/2020;0.0;0.0
15856;;Jordan;10/02/2020;0.0;0.0
15857;;Jordan;11/02/2020;0.0;0.0
15858;;Jordan;12/02/2020;0.0;0.0
15859;;Jordan;13/02/2020;0.0;0.0
15860;;Jordan;14/02/2020;0.0;0.0
15861;;Jordan;15/02/2020;0.0;0.0
15862;;Jordan;16/02/2020;0.0;0.0
15863;;Jordan;17/02/2020;0.0;0.0
15864;;Jordan;18/02/2020;0.0;0.0
15865;;Jordan;19/02/2020;0.0;0.0
15866;;Jordan;20/02/2020;0.0;0.0
15867;;Jordan;21/02/2020;0.0;0.0
15868;;Jordan;22/02/2020;0.0;0.0
15869;;Jordan;23/02/2020;0.0;0.0
15870;;Jordan;24/02/2020;0.0;0.0
15871;;Jordan;25/02/2020;0.0;0.0
15872;;Jordan;26/02/2020;0.0;0.0
15873;;Jordan;27/02/2020;0.0;0.0
15874;;Jordan;28/02/2020;0.0;0.0
15875;;Jordan;29/02/2020;0.0;0.0
15876;;Jordan;01/03/2020;0.0;0.0
15877;;Jordan;02/03/2020;0.0;0.0
15878;;Jordan;03/03/2020;1.0;0.0
15879;;Jordan;04/03/2020;1.0;0.0
15880;;Jordan;05/03/2020;1.0;0.0
15881;;Jordan;06/03/2020;1.0;0.0
15882;;Jordan;07/03/2020;1.0;0.0
15883;;Jordan;08/03/2020;1.0;0.0
15884;;Jordan;09/03/2020;1.0;0.0
15885;;Jordan;10/03/2020;1.0;0.0
15886;;Jordan;11/03/2020;1.0;0.0
15887;;Jordan;12/03/2020;1.0;0.0
15888;;Jordan;13/03/2020;1.0;0.0
15889;;Jordan;14/03/2020;1.0;0.0
15890;;Jordan;15/03/2020;8.0;0.0
15891;;Jordan;16/03/2020;17.0;0.0
15892;;Jordan;17/03/2020;34.0;0.0
15893;;Jordan;18/03/2020;52.0;0.0
15894;;Jordan;19/03/2020;69.0;0.0
15895;;Jordan;20/03/2020;85.0;0.0
15896;;Jordan;21/03/2020;85.0;0.0
15897;;Jordan;22/03/2020;112.0;0.0
15898;;Jordan;23/03/2020;127.0;0.0
15899;;Jordan;24/03/2020;154.0;0.0
15900;;Jordan;25/03/2020;172.0;0.0
15901;;Jordan;26/03/2020;212.0;0.0
15902;;Jordan;27/03/2020;235.0;1.0
15903;;Jordan;28/03/2020;246.0;1.0
15904;;Jordan;29/03/2020;259.0;3.0
15905;;Jordan;30/03/2020;268.0;5.0
15906;;Jordan;31/03/2020;274.0;5.0
15907;;Jordan;01/04/2020;278.0;5.0
15908;;Jordan;02/04/2020;299.0;5.0
15909;;Jordan;03/04/2020;310.0;5.0
15910;;Jordan;04/04/2020;323.0;5.0
15911;;Jordan;05/04/2020;345.0;5.0
15912;;Jordan;06/04/2020;349.0;6.0
15913;;Jordan;07/04/2020;353.0;6.0
15944;;Kazakhstan;22/01/2020;0.0;0.0
15945;;Kazakhstan;23/01/2020;0.0;0.0
15946;;Kazakhstan;24/01/2020;0.0;0.0
15947;;Kazakhstan;25/01/2020;0.0;0.0
15948;;Kazakhstan;26/01/2020;0.0;0.0
15949;;Kazakhstan;27/01/2020;0.0;0.0
15950;;Kazakhstan;28/01/2020;0.0;0.0
15951;;Kazakhstan;29/01/2020;0.0;0.0
15952;;Kazakhstan;30/01/2020;0.0;0.0
15953;;Kazakhstan;31/01/2020;0.0;0.0
15954;;Kazakhstan;01/02/2020;0.0;0.0
15955;;Kazakhstan;02/02/2020;0.0;0.0
15956;;Kazakhstan;03/02/2020;0.0;0.0
15957;;Kazakhstan;04/02/2020;0.0;0.0
15958;;Kazakhstan;05/02/2020;0.0;0.0
15959;;Kazakhstan;06/02/2020;0.0;0.0
15960;;Kazakhstan;07/02/2020;0.0;0.0
15961;;Kazakhstan;08/02/2020;0.0;0.0
15962;;Kazakhstan;09/02/2020;0.0;0.0
15963;;Kazakhstan;10/02/2020;0.0;0.0
15964;;Kazakhstan;11/02/2020;0.0;0.0
15965;;Kazakhstan;12/02/2020;0.0;0.0
15966;;Kazakhstan;13/02/2020;0.0;0.0
15967;;Kazakhstan;14/02/2020;0.0;0.0
15968;;Kazakhstan;15/02/2020;0.0;0.0
15969;;Kazakhstan;16/02/2020;0.0;0.0
15970;;Kazakhstan;17/02/2020;0.0;0.0
15971;;Kazakhstan;18/02/2020;0.0;0.0
15972;;Kazakhstan;19/02/2020;0.0;0.0
15973;;Kazakhstan;20/02/2020;0.0;0.0
15974;;Kazakhstan;21/02/2020;0.0;0.0
15975;;Kazakhstan;22/02/2020;0.0;0.0
15976;;Kazakhstan;23/02/2020;0.0;0.0
15977;;Kazakhstan;24/02/2020;0.0;0.0
15978;;Kazakhstan;25/02/2020;0.0;0.0
15979;;Kazakhstan;26/02/2020;0.0;0.0
15980;;Kazakhstan;27/02/2020;0.0;0.0
15981;;Kazakhstan;28/02/2020;0.0;0.0
15982;;Kazakhstan;29/02/2020;0.0;0.0
15983;;Kazakhstan;01/03/2020;0.0;0.0
15984;;Kazakhstan;02/03/2020;0.0;0.0
15985;;Kazakhstan;03/03/2020;0.0;0.0
15986;;Kazakhstan;04/03/2020;0.0;0.0
15987;;Kazakhstan;05/03/2020;0.0;0.0
15988;;Kazakhstan;06/03/2020;0.0;0.0
15989;;Kazakhstan;07/03/2020;0.0;0.0
15990;;Kazakhstan;08/03/2020;0.0;0.0
15991;;Kazakhstan;09/03/2020;0.0;0.0
15992;;Kazakhstan;10/03/2020;0.0;0.0
15993;;Kazakhstan;11/03/2020;0.0;0.0
15994;;Kazakhstan;12/03/2020;0.0;0.0
15995;;Kazakhstan;13/03/2020;4.0;0.0
15996;;Kazakhstan;14/03/2020;6.0;0.0
15997;;Kazakhstan;15/03/2020;9.0;0.0
15998;;Kazakhstan;16/03/2020;10.0;0.0
15999;;Kazakhstan;17/03/2020;33.0;0.0
16000;;Kazakhstan;18/03/2020;35.0;0.0
16001;;Kazakhstan;19/03/2020;44.0;0.0
16002;;Kazakhstan;20/03/2020;49.0;3.0
16003;;Kazakhstan;21/03/2020;53.0;0.0
16004;;Kazakhstan;22/03/2020;60.0;0.0
16005;;Kazakhstan;23/03/2020;62.0;0.0
16006;;Kazakhstan;24/03/2020;72.0;0.0
16007;;Kazakhstan;25/03/2020;81.0;0.0
16008;;Kazakhstan;26/03/2020;111.0;1.0
16009;;Kazakhstan;27/03/2020;150.0;1.0
16010;;Kazakhstan;28/03/2020;228.0;1.0
16011;;Kazakhstan;29/03/2020;284.0;1.0
16012;;Kazakhstan;30/03/2020;302.0;1.0
16013;;Kazakhstan;31/03/2020;343.0;2.0
16014;;Kazakhstan;01/04/2020;380.0;3.0
16015;;Kazakhstan;02/04/2020;435.0;3.0
16016;;Kazakhstan;03/04/2020;464.0;6.0
16017;;Kazakhstan;04/04/2020;531.0;5.0
16018;;Kazakhstan;05/04/2020;584.0;6.0
16019;;Kazakhstan;06/04/2020;662.0;6.0
16020;;Kazakhstan;07/04/2020;697.0;6.0
16051;;Kenya;22/01/2020;0.0;0.0
16052;;Kenya;23/01/2020;0.0;0.0
16053;;Kenya;24/01/2020;0.0;0.0
16054;;Kenya;25/01/2020;0.0;0.0
16055;;Kenya;26/01/2020;0.0;0.0
16056;;Kenya;27/01/2020;0.0;0.0
16057;;Kenya;28/01/2020;0.0;0.0
16058;;Kenya;29/01/2020;0.0;0.0
16059;;Kenya;30/01/2020;0.0;0.0
16060;;Kenya;31/01/2020;0.0;0.0
16061;;Kenya;01/02/2020;0.0;0.0
16062;;Kenya;02/02/2020;0.0;0.0
16063;;Kenya;03/02/2020;0.0;0.0
16064;;Kenya;04/02/2020;0.0;0.0
16065;;Kenya;05/02/2020;0.0;0.0
16066;;Kenya;06/02/2020;0.0;0.0
16067;;Kenya;07/02/2020;0.0;0.0
16068;;Kenya;08/02/2020;0.0;0.0
16069;;Kenya;09/02/2020;0.0;0.0
16070;;Kenya;10/02/2020;0.0;0.0
16071;;Kenya;11/02/2020;0.0;0.0
16072;;Kenya;12/02/2020;0.0;0.0
16073;;Kenya;13/02/2020;0.0;0.0
16074;;Kenya;14/02/2020;0.0;0.0
16075;;Kenya;15/02/2020;0.0;0.0
16076;;Kenya;16/02/2020;0.0;0.0
16077;;Kenya;17/02/2020;0.0;0.0
16078;;Kenya;18/02/2020;0.0;0.0
16079;;Kenya;19/02/2020;0.0;0.0
16080;;Kenya;20/02/2020;0.0;0.0
16081;;Kenya;21/02/2020;0.0;0.0
16082;;Kenya;22/02/2020;0.0;0.0
16083;;Kenya;23/02/2020;0.0;0.0
16084;;Kenya;24/02/2020;0.0;0.0
16085;;Kenya;25/02/2020;0.0;0.0
16086;;Kenya;26/02/2020;0.0;0.0
16087;;Kenya;27/02/2020;0.0;0.0
16088;;Kenya;28/02/2020;0.0;0.0
16089;;Kenya;29/02/2020;0.0;0.0
16090;;Kenya;01/03/2020;0.0;0.0
16091;;Kenya;02/03/2020;0.0;0.0
16092;;Kenya;03/03/2020;0.0;0.0
16093;;Kenya;04/03/2020;0.0;0.0
16094;;Kenya;05/03/2020;0.0;0.0
16095;;Kenya;06/03/2020;0.0;0.0
